date,max,min,location_id
2012-09-14,29.6,13.2,1
2012-09-15,32.6,17.8,1
2012-09-16,33.0,16.6,1
2012-09-17,29.6,18.2,1
2012-09-18,29.3,17.3,1
2012-09-19,29.5,18.1,1
2012-09-20,29.0,19.4,1
2012-09-21,28.4,18.8,1
2012-09-22,29.0,18.0,1
2012-09-23,26.7,15.0,1
2012-09-24,21.3,14.2,1
2012-09-25,17.8,12.0,1
2012-09-26,18.6,11.0,1
2012-09-27,17.2,11.2,1
2012-09-28,16.2,12.8,1
2012-09-29,19.0,12.4,1
2012-09-30,19.0,9.2,1
2012-10-01,10.8,1.8,1
2012-10-02,10.0,-1.4,1
2012-10-03,15.7,3.8,1
2012-10-04,17.2,9.0,1
2012-10-05,30.7,16.2,1
2012-10-06,28.6,17.0,1
2012-10-07,30.9,17.8,1
2012-10-08,40.6,25.0,1
2012-10-09,28.0,18.0,1
2012-10-10,25.2,16.4,1
2012-10-11,12.9,7.8,1
2012-10-12,6.5,0.0,1
2012-10-13,20.2,12.2,1
2012-10-14,18.0,10.2,1
2012-10-15,16.4,6.6,1
2012-10-16,18.2,7.8,1
2012-10-17,21.4,7.5,1
2012-10-18,19.9,12.4,1
2012-10-19,14.0,10.6,1
2012-10-20,17.0,11.2,1
2012-10-21,14.7,9.6,1
2012-10-22,17.6,8.4,1
2012-10-23,20.6,10.9,1
2012-10-24,18.5,13.0,1
2012-10-25,18.0,12.2,1
2012-10-26,17.0,11.0,1
2012-10-27,16.4,7.0,1
2012-10-28,11.5,4.0,1
2012-10-29,11.7,2.6,1
2012-10-30,8.5,5.8,1
2012-10-31,10.5,4.6,1
2012-11-01,12.2,2.0,1
2012-11-02,7.6,-2.5,1
2012-11-03,19.8,7.6,1
2012-11-04,16.7,6.8,1
2012-11-05,31.6,18.0,1
2012-11-06,25.8,15.3,1
2012-11-07,32.0,17.4,1
2012-11-08,38.5,23.8,1
2012-11-09,29.8,17.0,1
2012-11-10,22.6,16.6,1
2012-11-11,11.0,5.0,1
2012-11-12,9.4,-0.5,1
2012-11-13,15.6,4.8,1
2012-11-14,,,1
2012-11-15,19.6,11.6,1
2012-11-16,15.0,11.0,1
2012-11-17,12.3,10.5,1
2012-11-18,14.3,9.0,1
2012-11-19,14.6,6.6,1
2012-11-20,11.8,5.8,1
2012-11-21,12.7,8.3,1
2012-11-22,13.9,7.1,1
2012-11-23,14.2,7.2,1
2012-11-24,13.9,9.0,1
2012-11-25,14.2,9.8,1
2012-11-26,12.4,6.4,1
2012-11-27,8.4,3.2,1
2012-11-28,8.2,0.4,1
2012-11-29,8.4,1.6,1
2012-11-30,7.6,3.2,1
2012-12-01,9.0,1.2,1
2012-12-02,5.7,-3.6,1
2012-12-03,22.2,6.8,1
2012-12-04,16.0,9.2,1
2012-12-05,32.6,19.0,1
2012-12-06,24.4,12.7,1
2012-12-07,33.0,17.5,1
2012-12-08,32.6,20.6,1
2012-12-09,32.0,17.2,1
2012-12-10,19.5,14.0,1
2012-12-11,13.0,4.4,1
2012-12-12,8.1,1.2,1
2012-12-13,7.2,1.2,1
2012-12-14,12.0,6.0,1
2012-12-15,12.6,9.6,1
2012-12-16,12.4,8.2,1
2012-12-17,13.0,6.0,1
2012-12-18,9.0,4.2,1
2012-12-19,10.4,7.8,1
2012-12-20,13.9,8.6,1
2012-12-21,14.0,9.0,1
2012-12-22,11.8,8.8,1
2012-12-23,13.2,8.0,1
2012-12-24,13.2,6.0,1
2012-12-25,11.7,6.7,1
2012-12-26,11.0,3.0,1
2012-12-27,6.2,1.3,1
2012-12-28,11.0,2.0,1
2012-12-29,6.0,1.7,1
2012-12-30,5.2,1.6,1
2012-12-31,4.2,1.6,1
2013-01-01,9.4,3.4,1
2013-01-02,12.6,4.8,1
2013-01-03,12.6,3.2,1
2013-01-04,14.4,6.8,1
2013-01-05,14.8,7.0,1
2013-01-06,23.8,9.6,1
2013-01-07,34.2,20.5,1
2013-01-08,37.0,22.3,1
2013-01-09,30.6,16.6,1
2013-01-10,23.2,17.5,1
2013-01-11,16.4,5.6,1
2013-01-12,11.8,1.0,1
2013-01-13,7.6,2.2,1
2013-01-14,8.7,0.5,1
2013-01-15,10.0,2.8,1
2013-01-16,8.8,5.8,1
2013-01-17,12.6,7.8,1
2013-01-18,13.0,8.6,1
2013-01-19,10.6,4.5,1
2013-01-20,8.7,3.5,1
2013-01-21,8.7,3.0,1
2013-01-22,4.0,1.0,1
2013-01-23,8.2,1.5,1
2013-01-24,11.2,4.0,1
2013-01-25,10.4,3.4,1
2013-01-26,16.4,5.6,1
2013-01-27,9.4,5.2,1
2013-01-28,12.0,3.0,1
2013-01-29,10.4,1.5,1
2013-01-30,13.6,2.8,1
2013-01-31,14.0,4.5,1
2013-02-01,10.8,0.7,1
2013-02-02,9.8,4.6,1
2013-02-03,12.0,1.0,1
2013-02-04,13.8,5.5,1
2013-02-05,17.6,5.6,1
2013-02-06,24.7,10.0,1
2013-02-07,32.3,20.0,1
2013-02-08,33.4,20.8,1
2013-02-09,31.5,18.6,1
2013-02-10,24.8,15.8,1
2013-02-11,17.0,7.5,1
2013-02-12,8.8,-1.4,1
2013-02-13,14.8,5.0,1
2013-02-14,14.4,3.5,1
2013-02-15,14.5,3.9,1
2013-02-16,13.2,4.2,1
2013-02-17,10.8,5.2,1
2013-02-18,12.1,7.0,1
2013-02-19,11.2,7.3,1
2013-02-20,13.2,7.2,1
2013-02-21,9.8,6.6,1
2013-02-22,12.0,4.8,1
2013-02-23,7.2,0.4,1
2013-02-24,8.3,-1.4,1
2013-02-25,7.0,-1.0,1
2013-02-26,8.0,-0.9,1
2013-02-27,5.7,0.5,1
2013-02-28,5.2,1.9,1
2013-03-01,10.8,2.8,1
2013-03-02,9.6,1.8,1
2013-03-03,13.1,6.2,1
2013-03-04,14.6,5.6,1
2013-03-05,18.8,7.0,1
2013-03-06,25.7,11.0,1
2013-03-07,34.7,18.6,1
2013-03-08,33.6,18.9,1
2013-03-09,32.7,18.8,1
2013-03-10,23.6,17.6,1
2013-03-11,16.2,9.2,1
2013-03-12,12.2,2.0,1
2013-03-13,8.0,1.8,1
2013-03-14,10.4,0.2,1
2013-03-15,12.6,1.4,1
2013-03-16,9.8,5.6,1
2013-03-17,10.6,6.2,1
2013-03-18,13.2,3.6,1
2013-03-19,12.0,2.8,1
2013-03-20,14.4,4.0,1
2013-03-21,14.7,3.6,1
2013-03-22,12.0,6.4,1
2013-03-23,14.4,5.8,1
2013-03-24,13.6,5.6,1
2013-03-25,11.3,4.8,1
2013-03-26,14.1,9.4,1
2013-03-27,15.0,9.0,1
2013-03-28,16.2,9.2,1
2013-03-29,15.0,9.2,1
2013-03-30,17.7,9.3,1
2013-03-31,15.3,8.3,1
2013-04-01,10.8,1.6,1
2013-04-02,13.9,1.3,1
2013-04-03,12.7,6.0,1
2013-04-04,13.6,5.8,1
2013-04-05,21.7,9.0,1
2013-04-06,29.0,14.1,1
2013-04-07,35.5,21.4,1
2013-04-08,34.7,17.9,1
2013-04-09,31.8,19.2,1
2013-04-10,22.7,15.0,1
2013-04-11,15.2,9.9,1
2013-04-12,13.2,1.6,1
2013-04-13,21.2,6.6,1
2013-04-14,25.6,11.2,1
2013-04-15,24.3,12.7,1
2013-04-16,25.6,12.7,1
2013-04-17,28.0,13.5,1
2013-04-18,27.6,12.8,1
2013-04-19,19.8,8.0,1
2013-04-20,19.2,5.0,1
2013-04-21,21.5,7.0,1
2013-04-22,21.3,10.0,1
2013-04-23,20.7,7.5,1
2013-04-24,21.9,10.2,1
2013-04-25,21.8,10.4,1
2013-04-26,18.6,10.8,1
2013-04-27,14.4,6.0,1
2013-04-28,8.6,3.6,1
2013-04-29,11.7,2.7,1
2013-04-30,12.8,5.8,1
2013-05-01,10.2,-0.4,1
2013-05-02,15.0,4.0,1
2013-05-03,13.1,7.6,1
2013-05-04,10.2,4.4,1
2013-05-05,23.4,9.5,1
2013-05-06,29.6,15.6,1
2013-05-07,37.2,22.0,1
2013-05-08,35.4,19.6,1
2013-05-09,29.0,18.0,1
2013-05-10,24.0,13.5,1
2013-05-11,20.4,14.1,1
2013-05-12,13.0,1.6,1
2013-05-13,26.0,12.8,1
2013-05-14,22.6,12.1,1
2013-05-15,12.8,7.4,1
2013-05-16,14.6,6.2,1
2013-05-17,9.2,5.8,1
2013-05-18,14.5,5.6,1
2013-05-19,14.8,5.7,1
2013-05-20,16.8,5.4,1
2013-05-21,19.0,7.2,1
2013-05-22,22.2,8.4,1
2013-05-23,23.5,8.5,1
2013-05-24,24.2,9.4,1
2013-05-25,25.3,9.6,1
2013-05-26,23.5,10.6,1
2013-05-27,21.0,11.0,1
2013-05-28,19.4,10.8,1
2013-05-29,18.0,8.2,1
2013-05-30,20.0,6.4,1
2013-05-31,21.0,8.8,1
2013-06-01,9.5,0.7,1
2013-06-02,10.1,4.0,1
2013-06-03,15.0,8.0,1
2013-06-04,12.2,1.2,1
2013-06-05,24.5,11.4,1
2013-06-06,25.0,14.0,1
2013-06-07,35.6,22.4,1
2013-06-08,31.4,20.6,1
2013-06-09,28.2,18.2,1
2013-06-10,22.6,13.2,1
2013-06-11,20.0,10.3,1
2013-06-12,12.7,0.6,1
2013-06-13,33.4,19.0,1
2013-06-14,32.7,19.2,1
2013-06-15,33.6,18.4,1
2013-06-16,34.5,17.5,1
2013-06-17,23.6,14.7,1
2013-06-18,19.9,11.5,1
2013-06-19,20.6,11.6,1
2013-06-20,26.4,12.0,1
2013-06-21,28.3,16.0,1
2013-06-22,31.0,15.5,1
2013-06-23,32.8,18.4,1
2013-06-24,31.2,11.5,1
2013-06-25,32.4,17.2,1
2013-06-26,31.6,16.9,1
2013-06-27,31.1,17.8,1
2013-06-28,31.0,16.2,1
2013-06-29,31.6,16.8,1
2013-06-30,33.5,18.7,1
2013-07-01,4.8,1.5,1
2013-07-02,9.4,2.4,1
2013-07-03,16.2,9.6,1
2013-07-04,12.7,2.4,1
2013-07-05,22.4,13.5,1
2013-07-06,18.3,11.8,1
2013-07-07,36.0,21.5,1
2013-07-08,31.6,19.5,1
2013-07-09,27.5,16.9,1
2013-07-10,22.8,12.3,1
2013-07-11,15.4,11.2,1
2013-07-12,11.7,1.4,1
2013-07-13,33.9,19.0,1
2013-07-14,33.6,20.6,1
2013-07-15,33.7,20.7,1
2013-07-16,34.3,21.2,1
2013-07-17,34.6,21.2,1
2013-07-18,34.2,20.6,1
2013-07-19,35.0,21.2,1
2013-07-20,35.4,22.2,1
2013-07-21,33.0,19.4,1
2013-07-22,33.2,18.4,1
2013-07-23,33.6,21.0,1
2013-07-24,34.6,20.4,1
2013-07-25,35.3,20.6,1
2013-07-26,34.2,20.2,1
2013-07-27,24.6,19.8,1
2013-07-28,25.5,17.0,1
2013-07-29,29.0,14.8,1
2013-07-30,33.5,19.0,1
2013-07-31,37.2,21.0,1
2013-08-01,4.2,0.4,1
2013-08-02,10.1,3.1,1
2013-08-03,11.0,7.8,1
2013-08-04,15.6,8.4,1
2013-08-05,24.7,15.8,1
2013-08-06,19.0,10.0,1
2013-08-07,37.6,23.4,1
2013-08-08,30.6,16.5,1
2013-08-09,26.9,16.0,1
2013-08-10,23.5,12.7,1
2013-08-11,15.0,9.0,1
2013-08-12,10.6,0.4,1
2013-08-13,34.6,21.5,1
2013-08-14,35.0,21.8,1
2013-08-15,35.3,22.7,1
2013-08-16,35.1,21.7,1
2013-08-17,34.0,20.0,1
2013-08-18,34.6,21.4,1
2013-08-19,36.5,21.3,1
2013-08-20,36.7,21.3,1
2013-08-21,36.3,21.7,1
2013-08-22,34.9,21.5,1
2013-08-23,34.6,19.0,1
2013-08-24,33.5,21.4,1
2013-08-25,31.3,17.4,1
2013-08-26,31.0,17.6,1
2013-08-27,30.8,17.6,1
2013-08-28,28.0,18.1,1
2013-08-29,28.0,16.2,1
2013-08-30,28.8,16.8,1
2013-08-31,30.0,17.1,1
2013-09-01,5.6,0.4,1
2013-09-02,10.2,3.5,1
2013-09-03,13.6,6.4,1
2013-09-04,14.3,7.3,1
2013-09-05,24.4,14.8,1
2013-09-06,20.6,10.6,1
2013-09-07,36.8,23.0,1
2013-09-08,32.6,16.4,1
2013-09-09,28.6,15.6,1
2013-09-10,23.4,13.7,1
2013-09-11,14.5,6.6,1
2013-09-12,8.4,-1.0,1
2013-09-13,28.6,15.6,1
2013-09-14,29.1,16.8,1
2013-09-15,29.2,16.2,1
2013-09-16,29.7,16.4,1
2013-09-17,29.2,16.8,1
2013-09-18,29.8,16.7,1
2013-09-19,27.5,16.0,1
2013-09-20,28.1,15.4,1
2013-09-21,28.6,18.2,1
2013-09-22,29.8,17.0,1
2013-09-23,30.0,18.3,1
2013-09-24,30.1,17.2,1
2013-09-25,29.1,17.6,1
2013-09-26,29.0,16.9,1
2013-09-27,25.4,18.6,1
2013-09-28,21.2,15.2,1
2013-09-29,21.0,14.6,1
2013-09-30,21.1,16.1,1
2013-10-01,10.7,4.8,1
2013-10-02,9.0,1.7,1
2013-10-03,11.9,6.0,1
2013-10-04,16.4,9.0,1
2013-10-05,24.8,14.4,1
2013-10-06,24.7,11.6,1
2013-10-07,34.3,21.0,1
2013-10-08,36.0,20.6,1
2013-10-09,30.0,16.7,1
2013-10-10,24.2,13.0,1
2013-10-11,16.8,9.6,1
2013-10-12,10.6,0.5,1
2013-10-13,17.5,10.2,1
2013-10-14,20.8,10.3,1
2013-10-15,20.6,12.6,1
2013-10-16,22.2,12.8,1
2013-10-17,24.2,13.4,1
2013-10-18,24.0,12.4,1
2013-10-19,21.2,14.9,1
2013-10-20,19.5,12.9,1
2013-10-21,20.1,11.1,1
2013-10-22,15.5,13.2,1
2013-10-23,18.9,12.2,1
2013-10-24,19.0,13.1,1
2013-10-25,16.6,13.6,1
2013-10-26,18.6,12.8,1
2013-10-27,19.6,10.4,1
2013-10-28,19.4,10.2,1
2013-10-29,14.6,7.4,1
2013-10-30,14.7,6.0,1
2013-10-31,15.9,5.0,1
2013-11-01,9.0,5.8,1
2013-11-02,7.4,2.6,1
2013-11-03,12.3,5.3,1
2013-11-04,17.6,10.4,1
2013-11-05,24.8,11.8,1
2013-11-06,28.4,13.8,1
2013-11-07,35.0,20.4,1
2013-11-08,37.5,21.4,1
2013-11-09,23.0,11.8,1
2013-11-10,22.5,10.2,1
2013-11-11,18.9,8.0,1
2013-11-12,10.2,3.0,1
2013-11-13,18.0,11.5,1
2013-11-14,16.4,6.8,1
2013-11-15,11.4,4.4,1
2013-11-16,7.5,3.0,1
2013-11-17,6.5,3.6,1
2013-11-18,11.0,2.7,1
2013-11-19,13.2,3.8,1
2013-11-20,8.8,2.4,1
2013-11-21,10.4,1.0,1
2013-11-22,10.8,3.9,1
2013-11-23,9.7,0.4,1
2013-11-24,10.7,0.4,1
2013-11-25,12.7,0.4,1
2013-11-26,10.8,1.1,1
2013-11-27,10.1,1.2,1
2013-11-28,7.7,0.0,1
2013-11-29,9.0,-1.3,1
2013-11-30,7.9,-0.2,1
2013-12-01,11.4,4.0,1
2013-12-02,11.0,2.4,1
2013-12-03,12.0,4.4,1
2013-12-04,16.6,5.8,1
2013-12-05,25.5,10.6,1
2013-12-06,31.8,17.6,1
2013-12-07,35.5,22.8,1
2013-12-08,36.3,23.6,1
2013-12-09,26.7,12.8,1
2013-12-10,20.2,9.6,1
2013-12-11,19.7,8.2,1
2013-12-12,9.6,2.2,1
2013-12-13,8.5,2.2,1
2013-12-14,12.0,4.0,1
2013-12-15,12.7,2.6,1
2013-12-16,13.6,5.0,1
2013-12-17,9.0,5.0,1
2013-12-18,9.0,5.6,1
2013-12-19,9.4,4.0,1
2013-12-20,8.9,3.2,1
2013-12-21,8.8,-0.6,1
2013-12-22,9.4,0.1,1
2013-12-23,9.8,1.2,1
2013-12-24,10.8,5.8,1
2013-12-25,9.8,3.0,1
2013-12-26,9.7,1.6,1
2013-12-27,11.5,7.6,1
2013-12-28,9.5,3.2,1
2013-12-29,8.2,2.7,1
2013-12-30,7.0,0.0,1
2013-12-31,8.0,3.5,1
2014-01-01,9.2,6.2,1
2014-01-02,12.0,3.2,1
2014-01-03,11.6,6.2,1
2014-01-04,19.5,10.0,1
2014-01-05,25.0,12.4,1
2014-01-06,24.6,11.6,1
2014-01-07,28.0,17.6,1
2014-01-08,28.0,20.0,1
2014-01-09,34.8,21.5,1
2014-01-10,25.7,15.8,1
2014-01-11,20.3,11.4,1
2014-01-12,16.2,8.0,1
2014-01-13,10.2,5.0,1
2014-01-14,12.2,4.8,1
2014-01-15,9.7,6.2,1
2014-01-16,9.0,4.8,1
2014-01-17,8.3,3.2,1
2014-01-18,8.5,4.5,1
2014-01-19,6.5,3.4,1
2014-01-20,9.3,2.4,1
2014-01-21,8.8,0.8,1
2014-01-22,11.7,4.2,1
2014-01-23,12.3,3.2,1
2014-01-24,14.6,2.0,1
2014-01-25,15.7,8.0,1
2014-01-26,16.0,5.3,1
2014-01-27,11.6,6.1,1
2014-01-28,7.6,3.3,1
2014-01-29,8.6,3.5,1
2014-01-30,8.7,3.0,1
2014-01-31,11.8,5.2,1
2014-02-01,11.4,8.4,1
2014-02-02,9.1,1.0,1
2014-02-03,16.5,10.0,1
2014-02-04,13.6,8.2,1
2014-02-05,23.2,12.7,1
2014-02-06,26.7,12.0,1
2014-02-07,27.3,14.6,1
2014-02-08,28.0,18.2,1
2014-02-09,36.4,22.4,1
2014-02-10,24.6,16.6,1
2014-02-11,18.8,10.6,1
2014-02-12,14.1,5.9,1
2014-02-13,16.2,5.5,1
2014-02-14,15.0,9.4,1
2014-02-15,9.4,5.8,1
2014-02-16,10.5,3.8,1
2014-02-17,10.2,1.5,1
2014-02-18,11.6,4.7,1
2014-02-19,13.2,1.4,1
2014-02-20,11.1,2.8,1
2014-02-21,10.5,4.2,1
2014-02-22,10.6,2.0,1
2014-02-23,14.0,2.8,1
2014-02-24,10.7,4.8,1
2014-02-25,11.0,4.0,1
2014-02-26,11.3,3.6,1
2014-02-27,11.6,4.8,1
2014-02-28,14.4,6.3,1
2014-03-01,13.0,9.8,1
2014-03-02,7.0,0.4,1
2014-03-03,12.5,5.9,1
2014-03-04,15.6,6.6,1
2014-03-05,23.5,8.5,1
2014-03-06,28.6,14.0,1
2014-03-07,22.2,16.2,1
2014-03-08,29.2,17.6,1
2014-03-09,33.3,21.0,1
2014-03-10,25.4,15.7,1
2014-03-11,14.7,10.0,1
2014-03-12,10.4,6.2,1
2014-03-13,13.5,5.7,1
2014-03-14,15.8,4.6,1
2014-03-15,19.6,6.4,1
2014-03-16,22.3,7.0,1
2014-03-17,22.8,8.4,1
2014-03-18,23.2,8.3,1
2014-03-19,20.3,11.0,1
2014-03-20,22.0,10.4,1
2014-03-21,19.0,10.4,1
2014-03-22,16.2,7.4,1
2014-03-23,13.8,3.6,1
2014-03-24,13.0,3.2,1
2014-03-25,13.6,4.0,1
2014-03-26,13.5,3.1,1
2014-03-27,12.7,2.0,1
2014-03-28,15.7,6.0,1
2014-03-29,12.2,7.0,1
2014-03-30,14.0,6.6,1
2014-03-31,15.0,8.2,1
2014-04-01,10.6,3.9,1
2014-04-02,7.8,2.6,1
2014-04-03,11.9,5.0,1
2014-04-04,16.8,6.6,1
2014-04-05,25.2,8.6,1
2014-04-06,28.8,16.6,1
2014-04-07,28.7,13.4,1
2014-04-08,31.8,18.3,1
2014-04-09,30.6,19.0,1
2014-04-10,26.1,14.5,1
2014-04-11,12.0,7.4,1
2014-04-12,10.5,5.4,1
2014-04-13,23.8,11.0,1
2014-04-14,25.4,13.2,1
2014-04-15,25.7,15.0,1
2014-04-16,26.5,12.2,1
2014-04-17,28.0,14.0,1
2014-04-18,28.0,12.5,1
2014-04-19,23.6,10.6,1
2014-04-20,19.0,9.6,1
2014-04-21,13.2,10.0,1
2014-04-22,18.6,7.8,1
2014-04-23,19.6,9.0,1
2014-04-24,16.4,8.2,1
2014-04-25,16.8,5.6,1
2014-04-26,17.1,8.7,1
2014-04-27,19.4,7.6,1
2014-04-28,23.8,11.2,1
2014-04-29,24.4,11.3,1
2014-04-30,24.0,12.4,1
2014-05-01,8.6,3.3,1
2014-05-02,11.3,6.7,1
2014-05-03,16.3,7.0,1
2014-05-04,18.6,10.0,1
2014-05-05,27.7,12.0,1
2014-05-06,27.4,14.0,1
2014-05-07,31.7,18.0,1
2014-05-08,33.5,21.0,1
2014-05-09,32.0,18.0,1
2014-05-10,24.8,15.4,1
2014-05-11,13.2,5.4,1
2014-05-12,11.5,4.2,1
2014-05-13,24.0,11.2,1
2014-05-14,24.8,8.2,1
2014-05-15,26.4,12.4,1
2014-05-16,26.9,13.0,1
2014-05-17,25.0,11.0,1
2014-05-18,26.0,11.6,1
2014-05-19,22.6,12.6,1
2014-05-20,18.2,10.6,1
2014-05-21,17.1,8.3,1
2014-05-22,16.7,8.0,1
2014-05-23,19.2,9.6,1
2014-05-24,22.2,11.2,1
2014-05-25,22.0,11.6,1
2014-05-26,22.3,9.6,1
2014-05-27,22.7,13.6,1
2014-05-28,20.8,12.2,1
2014-05-29,22.8,10.9,1
2014-05-30,23.8,14.2,1
2014-05-31,21.6,10.2,1
2014-06-01,11.0,6.1,1
2014-06-02,15.5,6.8,1
2014-06-03,20.4,5.4,1
2014-06-04,22.6,10.6,1
2014-06-05,27.6,13.2,1
2014-06-06,29.0,16.8,1
2014-06-07,26.1,17.5,1
2014-06-08,34.6,20.6,1
2014-06-09,29.4,18.6,1
2014-06-10,23.7,12.8,1
2014-06-11,14.5,5.5,1
2014-06-12,10.0,2.6,1
2014-06-13,33.6,19.6,1
2014-06-14,33.5,19.6,1
2014-06-15,29.0,15.2,1
2014-06-16,26.4,13.6,1
2014-06-17,27.8,14.6,1
2014-06-18,31.0,16.2,1
2014-06-19,31.2,19.1,1
2014-06-20,29.4,19.0,1
2014-06-21,28.0,18.4,1
2014-06-22,29.0,16.5,1
2014-06-23,29.7,16.6,1
2014-06-24,19.8,17.0,1
2014-06-25,27.0,16.2,1
2014-06-26,26.2,15.5,1
2014-06-27,30.4,17.0,1
2014-06-28,29.6,17.0,1
2014-06-29,28.3,16.2,1
2014-06-30,29.9,16.2,1
2014-07-01,12.8,8.2,1
2014-07-02,8.8,3.5,1
2014-07-03,17.3,6.3,1
2014-07-04,24.8,10.6,1
2014-07-05,24.7,16.4,1
2014-07-06,26.6,16.4,1
2014-07-07,28.0,16.7,1
2014-07-08,34.9,21.2,1
2014-07-09,28.7,18.1,1
2014-07-10,23.7,13.6,1
2014-07-11,17.2,10.1,1
2014-07-12,10.4,1.7,1
2014-07-13,33.2,18.0,1
2014-07-14,35.0,20.8,1
2014-07-15,35.8,21.6,1
2014-07-16,37.2,22.8,1
2014-07-17,37.3,22.7,1
2014-07-18,35.0,23.4,1
2014-07-19,23.2,17.4,1
2014-07-20,26.2,16.0,1
2014-07-21,30.5,16.4,1
2014-07-22,34.0,18.8,1
2014-07-23,36.0,21.0,1
2014-07-24,35.3,22.7,1
2014-07-25,34.2,19.8,1
2014-07-26,35.3,21.5,1
2014-07-27,35.7,22.0,1
2014-07-28,35.7,22.0,1
2014-07-29,29.7,18.0,1
2014-07-30,31.6,15.5,1
2014-07-31,34.7,20.2,1
2014-08-01,13.0,6.5,1
2014-08-02,11.4,4.6,1
2014-08-03,19.0,7.0,1
2014-08-04,25.4,12.0,1
2014-08-05,28.0,15.0,1
2014-08-06,29.4,15.0,1
2014-08-07,30.0,15.8,1
2014-08-08,34.0,20.7,1
2014-08-09,29.6,17.5,1
2014-08-10,23.5,14.3,1
2014-08-11,14.0,8.8,1
2014-08-12,10.4,0.8,1
2014-08-13,29.4,18.4,1
2014-08-14,29.5,15.7,1
2014-08-15,31.2,17.4,1
2014-08-16,30.4,15.8,1
2014-08-17,32.2,17.5,1
2014-08-18,32.6,21.2,1
2014-08-19,32.8,19.2,1
2014-08-20,31.2,18.3,1
2014-08-21,30.5,18.3,1
2014-08-22,30.5,18.4,1
2014-08-23,30.7,16.7,1
2014-08-24,31.8,18.6,1
2014-08-25,34.0,18.3,1
2014-08-26,34.3,20.6,1
2014-08-27,34.7,20.1,1
2014-08-28,34.4,20.2,1
2014-08-29,33.0,20.0,1
2014-08-30,32.4,20.8,1
2014-08-31,33.6,21.6,1
2014-09-01,14.4,6.4,1
2014-09-02,7.0,3.2,1
2014-09-03,17.8,7.0,1
2014-09-04,26.0,12.5,1
2014-09-05,30.4,17.0,1
2014-09-06,29.0,16.0,1
2014-09-07,29.2,16.4,1
2014-09-08,32.0,21.0,1
2014-09-09,30.2,18.0,1
2014-09-10,20.0,15.3,1
2014-09-11,12.6,5.0,1
2014-09-12,10.4,3.2,1
2014-09-13,30.4,17.8,1
2014-09-14,28.5,16.8,1
2014-09-15,25.2,15.2,1
2014-09-16,27.3,16.8,1
2014-09-17,25.6,16.3,1
2014-09-18,24.0,15.4,1
2014-09-19,22.0,14.4,1
2014-09-20,24.6,15.0,1
2014-09-21,27.0,15.6,1
2014-09-22,23.5,14.3,1
2014-09-23,23.0,14.2,1
2014-09-24,21.4,13.6,1
2014-09-25,22.4,11.6,1
2014-09-26,23.5,13.5,1
2014-09-27,22.6,15.0,1
2014-09-28,19.5,15.0,1
2014-09-29,23.3,14.2,1
2014-09-30,25.5,13.6,1
2014-10-01,14.0,5.5,1
2014-10-02,7.8,3.6,1
2014-10-03,18.6,5.2,1
2014-10-04,27.4,14.6,1
2014-10-05,30.4,18.0,1
2014-10-06,28.0,14.8,1
2014-10-07,29.0,13.2,1
2014-10-08,32.2,19.6,1
2014-10-09,30.7,19.6,1
2014-10-10,19.2,14.0,1
2014-10-11,11.5,3.0,1
2014-10-12,11.5,2.2,1
2014-10-13,15.8,11.5,1
2014-10-14,15.8,9.6,1
2014-10-15,15.8,9.3,1
2014-10-16,20.7,15.2,1
2014-10-17,22.0,13.8,1
2014-10-18,25.4,13.8,1
2014-10-19,25.2,16.4,1
2014-10-20,24.7,15.2,1
2014-10-21,26.5,13.4,1
2014-10-22,23.5,15.2,1
2014-10-23,23.6,10.0,1
2014-10-24,26.0,13.3,1
2014-10-25,25.2,15.6,1
2014-10-26,24.5,14.4,1
2014-10-27,22.3,13.4,1
2014-10-28,20.5,11.8,1
2014-10-29,22.6,13.2,1
2014-10-30,23.5,12.6,1
2014-10-31,22.4,13.4,1
2014-11-01,12.2,6.2,1
2014-11-02,4.6,1.5,1
2014-11-03,18.3,7.8,1
2014-11-04,26.0,12.6,1
2014-11-05,27.8,17.2,1
2014-11-06,29.8,17.2,1
2014-11-07,30.0,13.4,1
2014-11-08,32.7,20.0,1
2014-11-09,28.5,18.0,1
2014-11-10,20.2,14.2,1
2014-11-11,11.6,7.0,1
2014-11-12,11.8,2.0,1
2014-11-13,15.5,8.5,1
2014-11-14,14.3,8.2,1
2014-11-15,11.7,6.6,1
2014-11-16,12.0,5.7,1
2014-11-17,13.4,5.4,1
2014-11-18,10.4,3.6,1
2014-11-19,14.5,7.1,1
2014-11-20,18.4,9.5,1
2014-11-21,15.4,8.8,1
2014-11-22,17.5,11.2,1
2014-11-23,16.4,13.0,1
2014-11-24,17.3,11.5,1
2014-11-25,16.0,9.6,1
2014-11-26,12.4,9.0,1
2014-11-27,11.5,7.8,1
2014-11-28,10.4,8.0,1
2014-11-29,10.6,8.0,1
2014-11-30,15.3,7.6,1
2014-12-01,8.8,4.2,1
2014-12-02,7.3,2.7,1
2014-12-03,16.6,6.8,1
2014-12-04,24.2,13.1,1
2014-12-05,29.0,14.6,1
2014-12-06,31.7,17.0,1
2014-12-07,31.2,15.4,1
2014-12-08,34.0,20.6,1
2014-12-09,30.0,16.6,1
2014-12-10,18.8,12.2,1
2014-12-11,14.4,8.6,1
2014-12-12,10.5,1.9,1
2014-12-13,11.8,5.0,1
2014-12-14,8.8,7.0,1
